Date,Open,High,Low,Close,Adj Close,Volume,Returns,Target
2017-01-04,758.39,759.68,754.2,757.18,758.4166666666666,2510500,0.004646399463597819,1
2017-01-05,761.55,782.4,760.26,780.45,774.7999999999998,5830100,0.030269670518984677,1
2017-01-06,782.36,799.44,778.48,795.99,792.5966666666667,5986200,0.01971594654697754,1
2017-01-09,798.0,801.77,791.77,796.92,798.8966666666666,3446100,0.0011676743892226832,1
2017-01-10,796.6,798.0,789.54,795.9,796.8333333333334,2558400,-0.001280747528818882,-1
2017-01-11,793.66,799.5,789.51,799.02,797.3933333333333,2992800,0.003912426930304892,1
2017-01-12,800.31,814.13,799.5,813.64,809.36,4873900,0.018132030992177785,1
2017-01-13,814.32,821.65,811.4,817.14,817.7033333333334,3791900,0.0042924310746347335,1
2017-01-17,815.7,816.0,803.44,809.72,813.8066666666667,3670500,-0.0091219299155444,-1
2017-01-18,809.5,811.73,804.27,807.48,809.57,2354200,-0.002770221905149635,-1
2017-01-19,810.0,813.51,807.32,809.04,810.85,2540800,0.0019300726056880146,1
2017-01-20,815.28,816.02,806.26,808.33,813.21,3376200,-0.0008779686102836874,-1
2017-01-23,806.8,818.5,805.08,817.88,814.3933333333333,2797500,0.011745235591222404,1
2017-01-24,822.0,823.99,814.5,822.44,822.8100000000001,2971700,0.0055599050755473604,1
2017-01-25,825.79,837.42,825.29,836.52,833.2433333333333,3922600,0.01697489763590683,1
2017-01-26,835.53,843.84,833.0,839.15,839.5066666666667,3586300,0.0031390454678806596,1
2017-01-27,839.0,839.7,829.44,835.77,838.1566666666668,2998700,-0.0040360191390562085,-1
2017-01-30,833.0,833.5,816.38,830.38,832.2933333333334,3747300,-0.006470028271970797,-1
2017-01-31,823.75,826.99,819.56,823.48,824.7400000000001,3137200,-0.008344164602053639,-1
2017-02-01,829.21,833.78,824.94,832.35,831.7800000000001,3850200,0.010713762698912319,1
2017-02-02,836.59,842.49,828.26,839.95,839.6766666666666,7350500,0.00908934081620328,1
2017-02-03,806.72,818.3,804.0,810.2,811.7400000000001,10868800,-0.03606123548763307,-1
2017-02-06,809.8,810.72,803.0,807.64,809.3866666666667,3897300,-0.0031647160864168686,-1
2017-02-07,809.31,816.16,807.5,812.5,812.6566666666666,3466100,0.0059994995217191975,1
2017-02-08,812.69,821.48,812.5,819.71,817.96,2858000,0.008834704965892259,1
2017-02-09,821.6,825.0,819.71,821.36,822.6533333333333,2484900,0.0020108838209246483,1
2017-02-10,823.82,828.0,822.85,827.46,826.4266666666667,2429600,0.007399264723592114,1
2017-02-13,831.62,843.0,828.55,836.53,837.0499999999998,4172600,0.010901615787361667,1
2017-02-14,837.0,838.31,831.45,836.39,837.2333333333332,2792400,-0.00016737202057095208,-1
2017-02-15,834.0,842.81,832.82,842.7,839.8366666666667,2968900,0.007516011297215826,1
2017-02-16,841.84,845.0,839.38,844.14,843.66,2714700,0.0017073348388690443,1
2017-02-17,842.0,847.27,840.73,845.07,844.7800000000001,3112300,0.001101106545620459,1
2017-02-21,848.84,857.98,847.25,856.44,854.4200000000001,3507700,0.013364798608178977,1
2017-02-22,856.95,858.43,852.18,855.61,856.9966666666668,2617000,-0.0009695979264916539,-1
2017-02-23,857.57,860.86,848.0,852.19,856.8733333333333,3462000,-0.004005158182184016,-1
2017-02-24,844.69,845.81,837.75,845.24,845.2466666666666,3688000,-0.008188895963574156,-1
2017-02-27,842.38,852.5,839.67,848.64,847.84,2713600,0.004014457418661868,1
2017-02-28,851.45,854.09,842.05,845.04,850.1933333333333,2793700,-0.004251104602481528,-1
2017-03-01,853.05,854.83,849.01,853.08,853.6533333333333,2760100,0.009469366214485346,1
2017-03-02,853.08,854.82,847.28,848.91,852.27,2132100,-0.0049001561043288955,-1
2017-03-03,847.2,851.99,846.27,849.88,849.69,1941100,0.001141989422374819,1
2017-03-06,845.23,848.49,841.12,846.61,846.7766666666666,2610400,-0.003855023076678082,-1
2017-03-07,845.48,848.46,843.75,846.02,846.6533333333333,2247600,-0.0006971399820341387,-1
2017-03-08,848.0,853.07,846.79,850.5,850.5233333333334,2286500,0.005281411847190784,1
2017-03-09,851.0,856.4,850.31,853.0,853.4666666666667,2048200,0.002935135655762573,1
2017-03-10,857.0,857.35,851.72,852.46,855.6033333333334,2436400,-0.000633260255937707,-1
2017-03-13,851.77,855.69,851.71,854.59,854.0166666666668,1909700,0.002495534524958683,1
2017-03-14,853.55,853.75,847.55,852.53,853.2766666666666,2130600,-0.0024134226063675618,-1
2017-03-15,854.33,854.45,847.11,852.97,853.9166666666666,2562200,0.00051597773059146,1
2017-03-16,855.3,855.5,850.51,853.42,854.7399999999999,1842300,0.0005274292634528666,1
2017-03-17,853.49,853.83,850.64,852.31,853.21,3384400,-0.0013014957310769789,-1
2017-03-20,851.51,857.8,851.01,856.97,855.4266666666666,2282700,0.00545260173345571,1
2017-03-21,858.84,862.8,841.31,843.2,854.9466666666667,4382900,-0.016198734363657687,-1
2017-03-22,840.43,849.37,839.05,848.06,845.9533333333333,2658700,0.005747210218789267,1
2017-03-23,848.2,850.89,844.8,847.38,848.8233333333334,1953000,-0.0008021516968597812,-1
2017-03-24,851.68,851.8,843.53,845.61,849.6966666666667,2138300,-0.0020909759005032637,-1
2017-03-27,838.07,850.3,833.5,846.82,845.0633333333334,2755800,0.0014298969011000949,1
2017-03-28,851.75,858.46,850.1,856.0,855.4033333333333,3041600,0.010782218832117914,1
2017-03-29,859.05,876.44,859.02,874.32,869.9366666666666,4485800,0.02117606522667609,1
2017-03-30,874.95,877.06,871.66,876.34,876.1166666666667,2762700,0.002307702119723217,1
2017-03-31,877.0,890.35,876.65,886.54,884.63,3957600,0.011572102271583088,1
2017-04-03,888.0,893.49,885.42,891.51,891.0,3422300,0.0055904085304760145,1
2017-04-04,891.5,908.54,890.28,906.83,902.29,4984700,0.017038347166023766,1
2017-04-05,910.82,923.72,905.62,909.28,914.6066666666666,7508400,0.002698076092587316,1
2017-04-06,913.8,917.19,894.49,898.28,909.7566666666667,6344100,-0.012171253838470657,-1
2017-04-07,899.65,900.09,889.31,894.88,898.2066666666666,3710900,-0.0037921926370628055,-1
2017-04-10,899.63,908.51,899.0,907.04,905.06,3184300,0.013496919502715733,1
2017-04-11,907.04,911.24,897.5,902.36,906.88,3012700,-0.005172997055770716,-1
2017-04-12,903.09,904.09,895.25,896.23,901.1366666666667,2456100,-0.006816477057612106,-1
2017-04-13,891.45,894.97,884.49,884.67,890.3633333333333,3174600,-0.012982382348153024,-1
2017-04-17,887.5,902.38,887.5,901.99,897.29,2854700,0.019388739412209303,1
2017-04-18,900.99,909.61,900.78,903.78,904.7933333333334,2999200,0.001982534416111551,1
2017-04-19,907.84,910.5,897.37,899.2,905.8466666666667,2870200,-0.005080488803352116,-1
2017-04-20,899.7,905.32,896.29,902.06,902.36,2814400,0.0031755575579231693,1
2017-04-21,902.67,903.65,896.77,898.53,901.6166666666667,2420500,-0.00392094204949969,-1
2017-04-24,908.68,909.99,903.82,907.41,908.6933333333333,3122900,0.00983429301941475,1
2017-04-25,907.04,909.48,903.0,907.62,908.0466666666666,3380600,0.0002314011348981728,1
2017-04-26,910.3,915.75,907.56,909.29,911.7800000000001,2608900,0.0018382863986497453,1
2017-04-27,914.39,921.86,912.11,918.38,918.21,5305500,0.009947173123882607,1
2017-04-28,948.83,949.59,924.33,924.99,941.1366666666667,7364700,0.0071716783184818025,1
2017-05-01,927.8,954.4,927.8,948.23,943.4766666666666,5466500,0.02481416221908952,1
2017-05-02,946.65,950.1,941.41,946.94,947.8966666666666,3848800,-0.0013613556559343295,-1
2017-05-03,946.0,946.0,935.9,941.03,944.3433333333332,3582700,-0.006260713151456896,-1
2017-05-04,944.75,945.0,934.22,937.53,942.4266666666666,2418400,-0.003726262722298589,-1
2017-05-05,940.52,940.79,930.3,934.15,938.4866666666667,2866400,-0.0036117324267303194,-1
2017-05-08,940.95,949.05,939.21,949.04,946.3466666666667,3415700,0.015813922447001333,1
2017-05-09,952.8,957.89,950.2,952.82,954.5033333333334,3262100,0.00397506123200342,1
2017-05-10,953.5,953.75,945.0,948.95,952.0666666666666,2096500,-0.004069898401922539,-1
2017-05-11,945.11,950.29,940.78,947.62,947.6733333333333,2194100,-0.0014025321691473597,-1
2017-05-12,954.5,962.79,951.53,961.35,959.5466666666666,3625900,0.014384968604564303,1
2017-05-15,958.73,963.15,956.06,957.97,959.9500000000002,4270600,-0.003522084377900844,-1
2017-05-16,961.0,970.06,960.91,966.07,965.71,3126100,0.008419833114817218,1
2017-05-17,954.7,960.4,944.12,944.76,953.2866666666665,5145600,-0.02230536837088583,-1
2017-05-18,944.8,962.75,944.76,958.49,955.3466666666667,3939300,0.014428202478719744,1
2017-05-19,962.84,968.92,959.72,959.84,963.8666666666667,3972100,0.0014074744416870757,1
2017-05-22,964.0,971.38,962.9,970.67,968.6833333333334,2642200,0.011219950803721542,1
2017-05-23,975.02,975.2,966.85,971.54,973.9200000000001,2415600,0.0008958867045164916,1
2017-05-24,976.0,981.0,970.23,980.35,979.1166666666667,2446000,0.009027209348409827,1
2017-05-25,984.85,999.0,982.11,993.38,992.41,4822000,0.01320361883216211,1
2017-05-26,995.0,998.65,989.25,995.78,996.4766666666668,3469200,0.002413080058508006,1
2017-05-30,996.51,1001.2,995.52,996.7,998.1366666666667,3263100,0.0009234723213095604,1
2017-05-31,1000.0,1000.12,982.16,994.62,998.2466666666666,3913100,-0.0020890673085809577,-1
2017-06-01,998.59,998.99,991.37,995.95,997.8433333333332,2454800,0.0013363008564532346,1
2017-06-02,998.99,1008.48,995.67,1006.73,1004.7333333333332,3752300,0.010765678107810529,1
2017-06-05,1007.23,1013.21,1003.51,1011.34,1010.5933333333334,2719900,0.004568729547358997,1
2017-06-06,1012.0,1016.5,1001.25,1003.0,1010.5,3346400,-0.008280675214516949,-1
2017-06-07,1005.95,1010.25,1002.0,1010.07,1008.7566666666667,2823000,0.00702412640244845,1
2017-06-08,1012.06,1013.61,1006.11,1010.27,1011.98,2767900,0.00019798647817020556,1
2017-06-09,1012.5,1012.99,927.0,978.31,1001.2666666666668,7647700,-0.03214630761806372,-1
2017-06-12,967.0,975.95,945.0,964.91,969.2866666666667,9447200,-0.013791760483589644,-1
2017-06-13,977.99,984.5,966.1,980.79,981.0933333333332,4580000,0.016323536630504714,1
2017-06-14,988.59,990.34,966.71,976.47,985.1333333333333,3974900,-0.004414341492806881,-1
2017-06-15,958.7,965.73,950.86,964.17,962.8666666666667,5373900,-0.012676400267912492,-1
2017-06-16,996.0,999.75,982.0,987.71,994.4866666666667,11472700,0.024121504783883255,1
2017-06-19,1017.0,1017.0,989.9,995.17,1009.7233333333334,5043400,0.007524444441451376,1
2017-06-20,998.0,1004.88,992.02,992.59,998.4900000000001,4076800,-0.0025958882851113505,-1
2017-06-21,998.7,1002.72,992.65,1002.23,1001.2166666666667,2922500,0.009665107671578623,1
2017-06-22,1002.23,1006.96,997.2,1001.3,1003.4966666666666,2253400,-0.0009283615087309058,-1
2017-06-23,1002.54,1004.62,998.02,1003.74,1003.6333333333332,2879100,0.002433867857487404,1
2017-06-26,1008.5,1009.8,992.0,993.98,1004.0933333333332,3386200,-0.009771216841440906,-1
2017-06-27,990.69,998.8,976.0,976.78,988.7566666666667,3782400,-0.01745563816339972,-1
2017-06-28,978.55,990.68,969.21,990.33,986.52,3737600,0.013776773352352311,1
2017-06-29,979.0,987.56,965.25,975.93,980.8299999999999,4303000,-0.014647358389235237,-1
2017-06-30,980.12,983.47,967.61,968.0,977.1966666666667,3390300,-0.008158775252943748,-1
2017-07-03,972.79,974.49,951.0,953.66,966.98,2909100,-0.014924873481750887,-1
2017-07-05,961.53,975.0,955.25,971.4,969.31,3653000,0.01843111611681819,1
2017-07-06,964.66,974.4,959.02,965.14,968.0666666666666,3259600,-0.006465161375206011,-1
2017-07-07,969.55,980.11,969.14,978.76,976.14,2643400,0.014013295830045397,1
2017-07-10,985.0,999.44,983.5,996.47,993.6366666666667,3546300,0.017932569464399147,1
2017-07-11,993.0,995.99,983.72,994.13,994.3733333333333,2982700,-0.0023510510176338105,-1
2017-07-12,1000.65,1008.55,998.1,1006.51,1005.2366666666667,3608600,0.01237619763701244,1
2017-07-13,1004.62,1006.88,995.9,1000.63,1004.0433333333334,2880800,-0.00585909983481497,-1
2017-07-14,1002.4,1004.45,996.89,1001.81,1002.8866666666667,2102500,0.0011785622905913498,1
2017-07-17,1004.69,1014.75,1003.81,1010.04,1009.8266666666667,3712600,0.008181570105446942,1
2017-07-18,1006.0,1026.03,1004.0,1024.45,1018.8266666666667,4007600,0.014165949181723174,1
2017-07-19,1025.0,1031.59,1022.5,1026.87,1027.82,2964000,0.0023594574446560465,1
2017-07-20,1031.59,1034.97,1022.52,1028.7,1031.7533333333333,3097500,0.001780528499119962,1
2017-07-21,1021.28,1026.1,1011.0,1025.67,1024.3500000000001,2734600,-0.002949811569581166,-1
2017-07-24,1028.34,1043.01,1027.43,1038.95,1036.7666666666667,3288000,0.012864530178485982,1
2017-07-25,1038.05,1043.33,1032.48,1039.87,1040.4166666666667,2447600,0.0008851175763780543,1
2017-07-26,1043.2,1053.2,1043.2,1052.8,1049.7333333333333,2921300,0.012357576248785522,1
2017-07-27,1069.55,1083.31,1040.18,1046.0,1066.2866666666666,10991700,-0.006479915946184501,-1
2017-07-28,1012.14,1032.85,1001.0,1020.04,1021.6766666666666,7709400,-0.025131523429191845,-1
2017-07-31,1019.05,1019.05,987.02,987.78,1008.6266666666667,7352100,-0.032137120307690885,-1
2017-08-01,996.11,1006.4,991.58,996.19,999.5666666666666,4572600,0.008478001555864265,1
2017-08-02,1001.77,1003.21,981.73,995.89,1000.29,4070000,-0.0003011927254608469,-1
2017-08-03,999.47,999.5,984.59,986.92,995.2966666666666,3255800,-0.00904782726801088,-1
2017-08-04,989.68,991.67,982.0,987.58,989.6433333333333,2730300,0.0006685237017785822,1
2017-08-07,990.65,995.0,987.14,992.27,992.64,2676600,0.004737741518516792,1
2017-08-08,994.35,996.28,985.79,989.84,993.4900000000001,2902800,-0.0024519337649531437,-1
2017-08-09,982.6,988.0,975.27,982.01,984.2033333333333,3569700,-0.007941822303714891,-1
2017-08-10,976.3,979.86,954.68,956.92,971.0266666666666,5684100,-0.025881698209624847,-1
2017-08-11,960.0,970.39,951.38,967.99,966.1266666666667,3468000,0.011501963252323373,1
2017-08-14,978.41,985.5,976.19,983.3,982.4033333333333,3172900,0.01569250514140656,1
2017-08-15,988.9,991.74,982.0,982.74,987.7933333333334,2549300,-0.0005696730637672894,-1
2017-08-16,981.65,986.46,973.22,978.18,982.0966666666667,3132100,-0.004650886542725244,-1
2017-08-17,977.84,977.84,960.32,960.57,972.0833333333334,3512400,-0.01816684391752485,-1
2017-08-18,961.4,965.43,954.65,958.47,961.7666666666668,3284800,-0.0021885951707530326,-1
2017-08-21,957.57,961.2,945.46,953.29,957.3533333333334,3164500,-0.0054191035240950475,-1
2017-08-22,955.52,967.93,955.5,966.9,963.4499999999999,2750000,0.014175917922256987,1
2017-08-23,959.38,962.0,954.2,958.0,959.7933333333334,2668300,-0.009247299518641254,-1
2017-08-24,957.42,959.0,941.14,952.45,956.29,5195700,-0.00581016578615343,-1
2017-08-25,956.0,957.62,944.1,945.26,952.96,3324800,-0.007577590257775656,-1
2017-08-28,946.54,953.0,942.25,946.02,948.52,2596700,0.0008036885505138346,1
2017-08-29,940.0,956.0,936.33,954.06,950.02,2874300,0.008462852074915187,1
2017-08-30,958.44,969.41,956.91,967.59,965.1466666666666,2904600,0.01408188128099567,1
2017-08-31,974.7,981.0,972.76,980.6,978.7666666666668,3331500,0.013356185383776713,1
2017-09-01,984.2,984.5,976.88,978.25,982.3166666666666,2535900,-0.0023993681266110426,-1
2017-09-05,975.4,976.77,960.37,965.27,972.48,2883200,-0.013357406140112747,-1
2017-09-06,968.32,971.84,960.6,967.8,969.32,2129900,0.002617599408809097,1
2017-09-07,974.0,980.59,972.55,979.47,978.0200000000001,2566800,0.011986154684971547,1
2017-09-08,979.1,979.88,963.47,965.9,974.96,2605300,-0.013951299858939514,-1
2017-09-11,974.46,981.94,974.22,977.96,978.12,2186700,0.01240846021764667,1
2017-09-12,983.27,984.67,975.52,982.58,983.5066666666667,2481100,0.004712995962076095,1
2017-09-13,983.97,1000.0,979.42,999.6,994.5233333333334,3374700,0.017173433595824468,1
2017-09-14,996.8,998.56,987.74,992.21,995.8566666666666,3913300,-0.007420420531454843,-1
2017-09-15,993.01,996.25,984.03,986.79,992.0166666666668,3760200,-0.005477527591195238,-1
2017-09-18,990.4,992.79,968.17,974.19,985.7933333333334,3411300,-0.01285089435107194,-1
2017-09-19,977.25,978.24,967.46,969.86,975.1166666666667,2671100,-0.004454625303115864,-1
2017-09-20,971.79,974.81,962.16,973.21,973.27,2888800,0.00344815505280576,1
2017-09-21,971.31,971.7,962.02,964.65,969.2199999999999,2337600,-0.00883454498778347,-1
2017-09-22,961.01,965.61,954.42,955.1,960.5733333333333,2641800,-0.009949294208289924,-1
2017-09-25,949.31,949.42,932.89,939.79,946.1733333333333,5124000,-0.016159600990409497,-1
2017-09-26,945.49,948.63,931.75,938.6,944.2399999999999,3564800,-0.001267042689965103,-1
2017-09-27,948.0,955.3,943.3,950.87,951.39,3148900,0.012987951628612878,1
2017-09-28,951.86,959.7,950.1,956.4,955.9866666666667,2522600,0.005798880595239492,1
2017-09-29,960.11,964.83,958.38,961.35,962.0966666666667,2543800,0.005162311034175883,1
2017-10-02,964.0,967.31,952.12,959.19,963.5,2442900,-0.0022493683138474128,-1
2017-10-03,958.0,963.69,950.37,957.1,959.5966666666667,2666600,-0.0021812991026372783,-1
2017-10-04,954.21,967.79,954.05,965.45,962.4833333333332,2527400,0.008686434686687039,1
2017-10-05,970.0,981.51,969.64,980.85,977.4533333333334,3229200,0.01582522878684683,1
2017-10-06,975.64,995.75,975.64,989.58,986.9899999999999,3782100,0.008861068012721178,1
2017-10-09,993.24,998.5,987.5,990.99,994.2433333333333,2938600,0.001423832773603336,1
2017-10-10,996.67,997.95,980.1,987.2,993.9399999999999,3084900,-0.003831790310595714,-1
2017-10-11,991.27,995.5,986.7,995.0,993.9233333333333,2337100,0.007870084007469353,1
2017-10-12,996.81,1008.44,992.4,1000.93,1002.06,4067300,0.00594210964147643,1
2017-10-13,1007.0,1007.77,1001.03,1002.94,1005.9033333333333,2431500,0.0020061188341619508,1
2017-10-16,1008.44,1009.57,1001.04,1006.34,1008.1166666666668,2008900,0.003384300092723731,1
2017-10-17,1005.59,1011.47,1004.38,1009.13,1008.73,2319700,0.002768586763513345,1
2017-10-18,1009.27,1022.31,996.55,997.0,1009.5266666666666,2499700,-0.012093082528629832,-1
2017-10-19,990.0,991.05,980.24,986.61,989.2199999999999,3108200,-0.010475945393579662,-1
2017-10-20,993.53,994.62,982.0,982.91,990.3533333333334,2365100,-0.003757265072457507,-1
2017-10-23,986.73,986.78,962.5,966.3,979.9366666666666,3494100,-0.017043214490538323,-1
2017-10-24,969.0,979.85,965.0,975.9,974.9166666666666,2723900,0.009885777142152618,1
2017-10-25,978.0,984.44,966.24,972.91,978.4499999999999,3033100,-0.0030685416701884357,-1
2017-10-26,980.33,982.9,968.55,972.43,978.5533333333333,5618700,-0.0004934870097167149,-1
2017-10-27,1058.14,1105.58,1050.55,1100.95,1088.2233333333334,16565000,0.12413062896328439,1
2017-10-30,1095.01,1122.79,1093.56,1110.85,1109.55,6613100,0.008952044592341944,1
2017-10-31,1109.0,1110.54,1101.12,1105.28,1108.2733333333333,3477000,-0.005026791504877525,-1
2017-11-01,1105.4,1108.97,1096.74,1103.68,1106.0166666666667,3755500,-0.0014486457697829532,-1
2017-11-02,1097.81,1101.94,1086.87,1094.22,1097.99,3684900,-0.00860827009168035,-1
2017-11-03,1091.15,1112.68,1088.52,1111.6,1105.1433333333332,3751500,0.015758638211552732,1
2017-11-06,1109.15,1125.41,1108.77,1120.66,1118.4066666666668,3381100,0.008117378574432088,1
2017-11-07,1124.74,1130.6,1117.5,1123.17,1126.17,2689000,0.0022372470703543048,1
2017-11-08,1122.82,1135.54,1119.11,1132.88,1130.4133333333332,2581500,0.008608018401668489,1
2017-11-09,1125.96,1129.62,1115.77,1129.13,1128.2366666666667,3732700,-0.003315638246917302,-1
2017-11-10,1126.1,1131.75,1124.06,1125.35,1127.7333333333333,2179900,-0.0033533263032811604,-1
2017-11-13,1123.0,1139.9,1122.34,1129.17,1130.69,2918400,0.0033887511804048384,1
2017-11-14,1130.11,1138.0,1123.89,1136.84,1134.9833333333333,3138400,0.006769634107239497,1
2017-11-15,1127.01,1131.75,1121.63,1126.69,1128.4833333333333,3928700,-0.00896835299857319,-1
2017-11-16,1130.16,1138.16,1130.05,1137.29,1135.2033333333334,2213300,0.009364108743296096,1
2017-11-17,1138.28,1138.8,1125.81,1129.88,1135.6533333333334,2413400,-0.00653680701990669,-1
2017-11-20,1129.77,1133.42,1122.55,1126.31,1129.8333333333333,2163900,-0.003164629733689916,-1
2017-11-21,1132.86,1140.0,1128.2,1139.49,1137.4499999999998,2479400,0.011633991225005472,1
2017-11-22,1141.0,1160.27,1141.0,1156.16,1152.4766666666667,3555300,0.0145233750908943,1
2017-11-24,1160.7,1186.84,1160.7,1186.0,1177.8466666666666,3528000,0.025482131598395377,1
2017-11-27,1202.66,1213.41,1191.15,1195.83,1203.9666666666667,6744000,0.008254204381765074,1
2017-11-28,1204.88,1205.34,1188.52,1193.6,1201.2733333333333,4559400,-0.0018665544899395586,-1
2017-11-29,1194.8,1194.8,1145.19,1161.27,1183.6233333333332,9257500,-0.027459716649522316,-1
2017-11-30,1167.1,1178.57,1160.0,1176.75,1174.14,4509200,0.013242167481277597,1
2017-12-01,1172.05,1179.65,1152.0,1162.35,1171.35,4107100,-0.012312583403182831,-1
2017-12-04,1173.85,1175.2,1128.0,1133.95,1161.0,5931900,-0.02473670527319787,-1
2017-12-05,1128.26,1159.27,1124.74,1141.57,1143.033333333333,4079800,0.006697395305661661,1
2017-12-06,1137.99,1155.89,1136.08,1152.35,1148.7433333333333,2853300,0.009398827645967014,1
2017-12-07,1156.59,1163.19,1151.0,1159.79,1159.8566666666666,2511600,0.006435618672432303,1
2017-12-08,1170.4,1172.79,1157.1,1162.0,1168.3966666666668,3050100,0.0019037041829248862,1
2017-12-11,1164.6,1169.9,1157.0,1168.92,1167.8066666666666,2363500,0.005937587159008146,1
2017-12-12,1166.51,1173.6,1161.61,1165.08,1168.3966666666665,2235900,-0.0032904914008108827,-1
2017-12-13,1170.0,1170.87,1160.27,1164.13,1168.3333333333333,2616800,-0.0008157272660499701,-1
2017-12-14,1163.71,1177.93,1162.45,1174.26,1171.966666666667,3214300,0.008664135040928974,1
2017-12-15,1179.03,1182.75,1169.33,1179.14,1180.3066666666666,4778600,0.004147197241741941,1
2017-12-18,1187.37,1194.78,1180.91,1190.58,1190.9099999999999,2947600,0.00965522413854105,1
2017-12-19,1189.15,1192.97,1179.14,1187.38,1189.8333333333333,2587800,-0.002691384154159459,-1
2017-12-20,1190.5,1191.0,1176.0,1177.62,1186.3733333333332,2371200,-0.008253746645013658,-1
2017-12-21,1175.9,1179.17,1167.64,1174.76,1176.61,2123100,-0.002431581129890859,-1
2017-12-22,1172.08,1174.62,1167.83,1168.36,1171.6866666666665,1585100,-0.005462815319670158,-1
2017-12-26,1168.36,1178.32,1160.55,1176.76,1174.4799999999998,2005200,0.007163843150391785,1
2017-12-27,1179.91,1187.29,1175.61,1182.26,1183.1533333333334,1867200,0.004662961709214149,1
2017-12-28,1189.0,1190.1,1184.38,1186.1,1188.3999999999999,1841700,0.003242753099142448,1
2017-12-29,1182.35,1184.0,1167.5,1169.47,1178.6066666666666,2688400,-0.014119959328043252,-1
2018-01-02,1172.0,1190.0,1170.51,1189.01,1183.67,2694500,0.016570373377159386,1
2018-01-03,1188.3,1205.49,1188.3,1204.2,1199.33,3108800,0.012694417946001181,1
2018-01-04,1205.0,1215.87,1204.66,1209.59,1210.1533333333334,3022100,0.004466013164980371,1
2018-01-05,1217.51,1229.14,1210.0,1229.14,1225.2633333333333,3544700,0.01603327863404549,1
2018-01-08,1236.0,1253.08,1232.03,1246.87,1245.3166666666666,4279500,0.014321673215751963,1
2018-01-09,1256.9,1259.33,1241.76,1252.7,1256.3100000000002,3661300,0.004664810805020942,1
2018-01-10,1245.15,1254.33,1237.23,1254.33,1251.27,2686000,0.0013003436174912053,1
2018-01-11,1259.74,1276.77,1256.46,1276.68,1271.0633333333335,3125000,0.017661392848637474,1
2018-01-12,1273.39,1305.76,1273.39,1305.2,1294.7833333333335,5443700,0.02209332740289066,1
2018-01-16,1323.0,1339.94,1292.3,1304.86,1322.6000000000001,7220700,-0.00026053041073632736,-1
2018-01-17,1312.24,1314.0,1280.88,1295.0,1307.08,5253800,-0.0075850601747910525,-1
2018-01-18,1293.95,1304.6,1284.02,1293.32,1297.29,4026900,-0.0012981395159202124,-1
2018-01-19,1312.0,1313.0,1292.99,1294.58,1306.5266666666666,4578500,0.000973762587087885,1
2018-01-22,1297.17,1327.45,1296.66,1327.31,1317.31,4140100,0.024968019490734943,1
2018-01-23,1338.09,1364.9,1337.34,1362.54,1355.1766666666665,5169300,0.026196267209091777,1
2018-01-24,1374.82,1388.16,1338.0,1357.51,1373.4966666666667,6807500,-0.003698465641169846,-1
2018-01-25,1368.0,1378.34,1357.62,1377.95,1374.7633333333333,4753000,0.014944748181597184,1
2018-01-26,1392.01,1402.53,1380.91,1402.05,1398.8633333333335,4857300,0.017338563851642327,1
2018-01-29,1409.18,1431.39,1400.44,1417.68,1419.4166666666667,5701900,0.011086281370387465,1
2018-01-30,1403.17,1439.25,1392.0,1437.82,1426.7466666666667,5871900,0.014106344926428944,1
2018-01-31,1451.3,1472.58,1450.04,1450.89,1458.256666666667,6424700,0.009049083630608211,1
2018-02-01,1445.0,1459.88,1385.14,1390.0,1431.6266666666668,9113800,-0.04287341409938919,-1
2018-02-02,1477.39,1498.0,1414.0,1429.95,1468.4466666666667,11125700,0.02833573148295946,1
2018-02-05,1402.62,1458.98,1320.72,1390.0,1417.2,11495000,-0.028335731482959443,-1
2018-02-06,1361.46,1443.99,1351.79,1442.84,1416.0966666666666,11066800,0.037309646390599326,1
2018-02-07,1449.0,1460.99,1415.15,1416.78,1442.2566666666664,7162700,-0.01822670246481336,-1
2018-02-08,1429.68,1433.75,1349.94,1350.5,1404.6433333333334,8578600,-0.04791179681785318,-1
2018-02-09,1373.49,1383.5,1265.93,1339.6,1365.53,14141500,-0.008103832312620754,-1
2018-02-12,1364.67,1393.81,1344.01,1386.23,1381.57,6738900,0.03421677022836824,1
2018-02-13,1385.93,1419.72,1383.53,1414.51,1406.72,5917900,0.02019534920412803,1
2018-02-14,1406.25,1452.06,1403.36,1451.05,1436.4533333333331,5959200,0.02550425093174186,1
2018-02-15,1466.89,1468.94,1436.84,1461.76,1465.8633333333335,5652700,0.007353756863193601,1
2018-02-16,1457.37,1465.8,1446.56,1448.69,1457.2866666666669,4472600,-0.008981489364087304,-1
2018-02-20,1446.49,1488.77,1446.49,1468.35,1467.8700000000001,6499200,0.013479621592155065,1
2018-02-21,1485.0,1503.49,1478.92,1482.92,1490.47,6304400,0.009873795600639486,1
2018-02-22,1495.36,1502.54,1475.76,1485.34,1494.4133333333332,4858100,0.0016305852830904124,1
2018-02-23,1495.34,1500.0,1486.5,1500.0,1498.4466666666667,4418100,0.009821405831022643,1
2018-02-26,1509.2,1522.84,1507.0,1521.95,1517.9966666666667,4955000,0.01452729928053743,1
2018-02-27,1524.5,1526.78,1507.21,1511.98,1521.0866666666668,4808800,-0.00657235723207244,-1
2018-02-28,1519.51,1528.7,1512.0,1512.45,1520.22,4515000,0.0003108023685675642,1
